smiles,conf_1,conf_2,conf_3,conf_4,conf_5,pdbqt_conf_1,pdbqt_conf_2,pdbqt_conf_3,pdbqt_conf_4,pdbqt_conf_5
O=C(NCCC1=CSC(=N1)C=2C=CC=CC2)C3=CC=C(F)C(F)=C3,pipeline_output/docking/autodock-vina/conformations/ligand_91_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_91_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_91_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_91_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_91_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_91_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_91_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_91_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_91_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_91_conformer_5.pdbqt
O=C(N1CC(CF)C1)C2(O)CC(=O)NC=3C=CC(Br)=CC32,pipeline_output/docking/autodock-vina/conformations/ligand_92_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_92_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_92_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_92_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_92_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_92_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_92_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_92_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_92_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_92_conformer_5.pdbqt
"CN1CC[C@@H]2[C@H]1CCCN2C(=O)C3CCN(C3)C4=CC=C(C=C4F)C=5N=NNN5 |&1:4,5,r|",pipeline_output/docking/autodock-vina/conformations/ligand_93_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_93_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_93_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_93_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_93_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_93_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_93_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_93_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_93_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_93_conformer_5.pdbqt
CN1CCCC(C1)N2CCN(CC2)C(=O)CC3=CSC(=N3)C4=CC=CS4,pipeline_output/docking/autodock-vina/conformations/ligand_94_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_94_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_94_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_94_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_94_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_94_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_94_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_94_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_94_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_94_conformer_5.pdbqt
N#CC=1C=CSC1S(=O)(=O)NC=2C=CC=C3CC(=O)NC23,pipeline_output/docking/autodock-vina/conformations/ligand_95_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_95_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_95_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_95_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_95_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_95_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_95_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_95_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_95_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_95_conformer_5.pdbqt
CC1(CC(=O)NCC=2C=CC(=CC2)N3C=NC=N3)OCCO1,pipeline_output/docking/autodock-vina/conformations/ligand_96_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_96_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_96_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_96_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_96_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_96_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_96_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_96_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_96_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_96_conformer_5.pdbqt
O=C1C=CC(=CN1CC2=NC=NN2C=3C=CC=CC3)C4=NN=CO4,pipeline_output/docking/autodock-vina/conformations/ligand_97_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_97_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_97_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_97_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_97_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_97_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_97_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_97_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_97_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_97_conformer_5.pdbqt
CC1OCCC1(C)NC(=O)C2CCN(CC2)C=3C=CC(C#N)=CC3F,pipeline_output/docking/autodock-vina/conformations/ligand_98_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_98_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_98_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_98_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_98_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_98_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_98_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_98_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_98_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_98_conformer_5.pdbqt
CC1=CC(=NN1C(C)(C)C)C(=O)N(C)C=2C=CC=C(C)C2C,pipeline_output/docking/autodock-vina/conformations/ligand_99_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_99_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_99_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_99_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_99_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_99_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_99_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_99_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_99_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_99_conformer_5.pdbqt
CC1(C)NC(=O)CC1C(=O)N2CCCC2(C)C=3C=CC=CC3,pipeline_output/docking/autodock-vina/conformations/ligand_100_conformer_1.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_100_conformer_2.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_100_conformer_3.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_100_conformer_4.sdf,pipeline_output/docking/autodock-vina/conformations/ligand_100_conformer_5.sdf,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_100_conformer_1.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_100_conformer_2.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_100_conformer_3.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_100_conformer_4.pdbqt,pipeline_output/docking/autodock-vina/pdbqt_files/ligand_100_conformer_5.pdbqt
